init_time,test_name
0.052779,rust-spin-audio-sine-wave
0.063591,rust-spin-audio-sine-wave
0.068823,rust-spin-audio-sine-wave
0.049181,rust-spin-audio-sine-wave
0.081381,rust-spin-audio-sine-wave
0.057988,rust-spin-audio-sine-wave
0.055562,rust-spin-audio-sine-wave
0.059561,rust-spin-audio-sine-wave
0.092074,rust-spin-audio-sine-wave
0.076019,rust-spin-audio-sine-wave
0.056785,rust-spin-audio-sine-wave
0.057874,rust-spin-audio-sine-wave
0.065578,rust-spin-audio-sine-wave
0.080474,rust-spin-audio-sine-wave
0.067433,rust-spin-audio-sine-wave
0.087229,rust-spin-audio-sine-wave
0.069924,rust-spin-audio-sine-wave
0.070758,rust-spin-audio-sine-wave
0.073757,rust-spin-audio-sine-wave
0.085833,rust-spin-audio-sine-wave
0.062376,rust-spin-audio-sine-wave
0.113188,rust-spin-audio-sine-wave
0.078340,rust-spin-audio-sine-wave
0.069487,rust-spin-audio-sine-wave
0.056480,rust-wasmedge-whatlang
0.051216,rust-wasmedge-whatlang
0.053635,rust-wasmedge-whatlang
0.066258,rust-wasmedge-whatlang
0.053912,rust-wasmedge-whatlang
0.051444,rust-wasmedge-whatlang
0.056929,rust-wasmedge-whatlang
0.054598,rust-wasmedge-whatlang
0.067089,rust-wasmedge-whatlang
0.065602,rust-wasmedge-whatlang
0.051346,rust-wasmedge-whatlang
0.063462,rust-wasmedge-whatlang
0.067085,rust-wasmedge-whatlang
0.056276,rust-wasmedge-whatlang
0.063468,rust-wasmedge-whatlang
0.060589,rust-wasmedge-whatlang
0.059875,rust-wasmedge-whatlang
0.053055,rust-wasmedge-whatlang
0.056252,rust-wasmedge-whatlang
0.067155,rust-wasmedge-whatlang
0.067541,rust-wasmedge-whatlang
0.058802,rust-wasmedge-whatlang
0.054638,rust-wasmedge-whatlang
0.065517,rust-wasmedge-whatlang
0.068818,rust-wasmedge-whatlang
0.051195,rust-wasmedge-whatlang
0.067846,rust-wasmedge-whatlang
0.066547,rust-wasmedge-whatlang
0.143067,rust-wasmedge-whatlang
0.049136,rust-wasmedge-whatlang
0.055532,rust-wasmedge-whatlang
0.053090,rust-wasmedge-whatlang
0.054987,rust-wasmedge-whatlang
0.055407,rust-wasmedge-whatlang
0.068566,rust-wasmedge-whatlang
0.061997,rust-wasmedge-whatlang
0.057841,rust-wasmedge-whatlang
0.053159,rust-wasmedge-whatlang
0.051836,rust-wasmedge-whatlang
0.058090,rust-wasmedge-whatlang
0.055710,rust-wasmedge-whatlang
0.050854,rust-wasmedge-whatlang
0.069248,rust-wasmedge-whatlang
0.144107,rust-wasmedge-whatlang
0.049773,rust-wasmedge-whatlang
0.061859,rust-wasmedge-whatlang
0.050892,rust-wasmedge-whatlang
0.051966,rust-wasmedge-whatlang
0.068401,rust-wasmedge-whatlang
0.060534,rust-wasmedge-whatlang
0.054146,rust-wasmedge-whatlang
0.063016,rust-wasmedge-whatlang
0.066066,rust-wasmedge-whatlang
0.055205,rust-wasmedge-whatlang
0.052699,rust-wasmedge-whatlang
0.067243,rust-wasmedge-whatlang
0.070471,rust-wasmedge-whatlang
0.054911,rust-wasmedge-whatlang
0.051923,rust-wasmedge-whatlang
0.052932,rust-wasmedge-whatlang
0.056480,rust-wasmedge-whatlang
0.057123,rust-wasmedge-whatlang
0.058119,rust-wasmedge-whatlang
0.069966,rust-wasmedge-whatlang
0.052412,rust-wasmedge-whatlang
0.051488,rust-wasmedge-whatlang
0.098901,rust-wasmedge-whatlang
0.060315,rust-wasmedge-whatlang
0.050133,rust-wasmedge-whatlang
0.055360,rust-wasmedge-whatlang
0.061392,rust-wasmedge-whatlang
0.051284,rust-wasmedge-whatlang
0.071203,rust-wasmedge-whatlang
0.065905,rust-wasmedge-whatlang
0.147387,rust-wasmedge-whatlang
0.057628,rust-wasmedge-whatlang
0.073772,rust-wasmedge-whatlang
0.062083,rust-wasmedge-whatlang
0.055661,rust-wasmedge-whatlang
0.071356,rust-wasmedge-whatlang
0.067577,rust-wasmedge-whatlang
0.051755,rust-wasmedge-whatlang
0.058208,rust-wasmedge-whatlang
0.051232,rust-wasmedge-whatlang
0.086670,rust-wasmedge-whatlang
0.052671,rust-wasmedge-whatlang
0.051856,rust-wasmedge-whatlang
0.054683,rust-wasmedge-whatlang
0.052222,rust-wasmedge-whatlang
0.055477,rust-wasmedge-whatlang
0.066195,rust-wasmedge-whatlang
0.054669,rust-wasmedge-whatlang
0.054873,rust-wasmedge-whatlang
0.056241,rust-wasmedge-whatlang
0.066680,rust-wasmedge-whatlang
0.059739,rust-wasmedge-whatlang
0.054607,rust-wasmedge-whatlang
0.053170,rust-wasmedge-whatlang
0.059836,rust-wasmedge-whatlang
0.056218,rust-wasmedge-whatlang
0.066468,rust-wasmedge-user-manager
0.052078,rust-wasmedge-user-manager
0.072071,rust-wasmedge-user-manager
0.052864,rust-wasmedge-user-manager
0.057277,rust-wasmedge-user-manager
0.068126,rust-wasmedge-user-manager
0.058615,rust-wasmedge-user-manager
0.065753,rust-wasmedge-user-manager
0.053348,rust-wasmedge-user-manager
0.055586,rust-wasmedge-user-manager
0.055284,rust-wasmedge-user-manager
0.061639,rust-wasmedge-user-manager
0.055603,rust-wasmedge-user-manager
0.068562,rust-wasmedge-user-manager
0.060656,rust-wasmedge-user-manager
0.057126,rust-wasmedge-user-manager
0.066242,rust-wasmedge-user-manager
0.054179,rust-wasmedge-user-manager
0.056507,rust-wasmedge-user-manager
0.069232,rust-wasmedge-user-manager
0.071596,rust-wasmedge-user-manager
0.067417,rust-wasmedge-user-manager
0.065664,rust-wasmedge-user-manager
0.056536,rust-wasmedge-user-manager
0.051975,rust-wasmedge-user-manager
0.058862,rust-wasmedge-user-manager
0.057596,rust-wasmedge-user-manager
0.058889,rust-wasmedge-user-manager
0.064943,rust-wasmedge-user-manager
0.055290,rust-wasmedge-user-manager
0.063371,rust-wasmedge-user-manager
0.057265,rust-wasmedge-user-manager
0.059768,rust-wasmedge-user-manager
0.065009,rust-wasmedge-user-manager
0.064944,rust-wasmedge-user-manager
0.059237,rust-wasmedge-user-manager
0.074970,rust-wasmedge-user-manager
0.054447,rust-wasmedge-user-manager
0.081323,rust-wasmedge-user-manager
0.055486,rust-wasmedge-user-manager
0.055076,rust-wasmedge-user-manager
0.060385,rust-wasmedge-user-manager
0.065534,rust-wasmedge-user-manager
0.064321,rust-wasmedge-user-manager
0.053543,rust-wasmedge-user-manager
0.087913,rust-wasmedge-user-manager
0.073311,rust-wasmedge-user-manager
0.057672,rust-wasmedge-user-manager
0.047485,rust-wasmedge-user-manager
0.054800,rust-wasmedge-user-manager
0.062344,rust-wasmedge-user-manager
0.055628,rust-wasmedge-user-manager
0.066979,rust-wasmedge-user-manager
0.062862,rust-wasmedge-user-manager
0.074364,rust-wasmedge-user-manager
0.058413,rust-wasmedge-user-manager
0.054116,rust-wasmedge-user-manager
0.051055,rust-wasmedge-user-manager
0.072145,rust-wasmedge-user-manager
0.055424,rust-wasmedge-user-manager
0.067272,rust-wasmedge-user-manager
0.077020,rust-wasmedge-user-manager
0.050878,rust-wasmedge-user-manager
0.056275,rust-wasmedge-user-manager
0.057256,rust-wasmedge-user-manager
0.062834,rust-wasmedge-user-manager
0.078187,rust-wasmedge-user-manager
0.060308,rust-wasmedge-user-manager
0.058097,rust-wasmedge-user-manager
0.074010,rust-wasmedge-user-manager
0.063707,rust-wasmedge-user-manager
0.058042,rust-wasmedge-user-manager
0.054756,rust-wasmedge-user-manager
0.054121,rust-wasmedge-user-manager
0.066155,rust-wasmedge-user-manager
0.053425,rust-wasmedge-user-manager
0.060633,rust-wasmedge-user-manager
0.069181,rust-wasmedge-user-manager
0.078611,rust-wasmedge-user-manager
0.055583,rust-wasmedge-user-manager
0.055259,rust-wasmedge-user-manager
0.067924,rust-wasmedge-user-manager
0.066667,rust-wasmedge-user-manager
0.052996,rust-wasmedge-user-manager
0.058633,rust-wasmedge-user-manager
0.058412,rust-wasmedge-user-manager
0.071873,rust-wasmedge-user-manager
0.065469,rust-wasmedge-user-manager
0.051602,rust-wasmedge-user-manager
0.063080,rust-wasmedge-user-manager
0.066145,rust-wasmedge-user-manager
0.055779,rust-wasmedge-user-manager
0.064887,rust-wasmedge-user-manager
0.052641,rust-wasmedge-user-manager
0.052594,rust-wasmedge-user-manager
0.070629,rust-wasmedge-user-manager
0.050146,rust-wasmedge-user-manager
0.054741,rust-wasmedge-user-manager
0.072070,rust-wasmedge-user-manager
0.069057,rust-wasmedge-user-manager
0.106469,rust-wasmedge-n-body-socket
0.124281,rust-wasmedge-n-body-socket
0.097981,rust-wasmedge-n-body-socket
0.088563,rust-wasmedge-n-body-socket
0.100902,rust-wasmedge-n-body-socket
0.096378,rust-wasmedge-n-body-socket
0.118541,rust-wasmedge-n-body-socket
0.081961,rust-wasmedge-n-body-socket
0.100283,rust-wasmedge-n-body-socket
0.091676,rust-wasmedge-n-body-socket
0.105252,rust-wasmedge-n-body-socket
0.092421,rust-wasmedge-n-body-socket
0.106041,rust-wasmedge-n-body-socket
0.110181,rust-wasmedge-n-body-socket
0.091207,rust-wasmedge-n-body-socket
0.104068,rust-wasmedge-n-body-socket
0.072199,rust-wasmedge-n-body-socket
0.054939,rust-wasmedge-n-body-socket
0.050469,rust-wasmedge-n-body-socket
0.056851,rust-wasmedge-n-body-socket
0.050107,rust-wasmedge-n-body-socket
0.057596,rust-wasmedge-n-body-socket
0.055401,rust-wasmedge-n-body-socket
0.050133,rust-wasmedge-n-body-socket
0.052009,rust-wasmedge-n-body-socket
0.109076,rust-wasmedge-n-body-socket
0.056275,rust-wasmedge-n-body-socket
0.057435,rust-wasmedge-n-body-socket
0.075095,rust-wasmedge-n-body-socket
0.058401,rust-wasmedge-n-body-socket
0.057050,rust-wasmedge-n-body-socket
0.066475,rust-wasmedge-n-body-socket
0.053079,rust-wasmedge-n-body-socket
0.056513,rust-wasmedge-n-body-socket
0.068442,rust-wasmedge-n-body-socket
0.053168,rust-wasmedge-n-body-socket
0.071487,rust-wasmedge-n-body-socket
0.055139,rust-wasmedge-n-body-socket
0.066677,rust-wasmedge-n-body-socket
0.061120,rust-wasmedge-n-body-socket
0.061814,rust-wasmedge-n-body-socket
0.055333,rust-wasmedge-n-body-socket
0.066775,rust-wasmedge-n-body-socket
0.069319,rust-wasmedge-n-body-socket
0.065612,rust-wasmedge-n-body-socket
0.067476,rust-wasmedge-n-body-socket
0.059520,rust-wasmedge-n-body-socket
0.064763,rust-wasmedge-n-body-socket
0.055306,rust-wasmedge-n-body-socket
0.057629,rust-wasmedge-n-body-socket
0.052200,rust-wasmedge-n-body-socket
0.068997,rust-wasmedge-n-body-socket
0.067404,rust-wasmedge-n-body-socket
0.067050,rust-wasmedge-n-body-socket
0.077111,rust-wasmedge-n-body-socket
0.050674,rust-wasmedge-n-body-socket
0.065360,rust-wasmedge-n-body-socket
0.075261,rust-wasmedge-n-body-socket
0.055643,rust-wasmedge-n-body-socket
0.056310,rust-wasmedge-n-body-socket
0.053186,rust-wasmedge-n-body-socket
0.056167,rust-wasmedge-n-body-socket
0.065413,rust-wasmedge-n-body-socket
0.049828,rust-wasmedge-n-body-socket
0.056368,rust-wasmedge-n-body-socket
0.057568,rust-wasmedge-n-body-socket
0.062831,rust-wasmedge-n-body-socket
0.054438,rust-wasmedge-n-body-socket
0.059748,rust-wasmedge-n-body-socket
0.058282,rust-wasmedge-n-body-socket
0.057397,rust-wasmedge-n-body-socket
0.078490,rust-wasmedge-n-body-socket
0.055572,rust-wasmedge-n-body-socket
0.051032,rust-wasmedge-n-body-socket
0.053836,rust-wasmedge-n-body-socket
0.066802,rust-wasmedge-n-body-socket
0.066349,rust-wasmedge-n-body-socket
0.054194,rust-wasmedge-n-body-socket
0.070175,rust-wasmedge-n-body-socket
0.070709,rust-wasmedge-n-body-socket
0.061882,rust-wasmedge-n-body-socket
0.073050,rust-wasmedge-n-body-socket
0.060949,rust-wasmedge-n-body-socket
0.064800,rust-wasmedge-n-body-socket
0.055435,rust-wasmedge-n-body-socket
0.053866,rust-wasmedge-n-body-socket
0.053653,rust-wasmedge-n-body-socket
0.053462,rust-wasmedge-n-body-socket
0.070528,rust-wasmedge-n-body-socket
0.068389,rust-wasmedge-n-body-socket
0.065610,rust-wasmedge-n-body-socket
0.058051,rust-wasmedge-n-body-socket
0.052688,rust-wasmedge-n-body-socket
0.049346,rust-wasmedge-n-body-socket
0.054727,rust-wasmedge-n-body-socket
0.065136,rust-wasmedge-n-body-socket
0.058026,rust-wasmedge-n-body-socket
0.065846,rust-wasmedge-n-body-socket
0.058707,rust-wasmedge-n-body-socket
0.052067,rust-wasmedge-n-body-socket
0.052062,rust-wasmedge-fuzzysearch-http-socket
0.075715,rust-wasmedge-fuzzysearch-http-socket
0.067568,rust-wasmedge-fuzzysearch-http-socket
0.053976,rust-wasmedge-fuzzysearch-http-socket
0.054403,rust-wasmedge-fuzzysearch-http-socket
0.069045,rust-wasmedge-fuzzysearch-http-socket
0.066272,rust-wasmedge-fuzzysearch-http-socket
0.072694,rust-wasmedge-fuzzysearch-http-socket
0.071331,rust-wasmedge-fuzzysearch-http-socket
0.070140,rust-wasmedge-fuzzysearch-http-socket
0.065631,rust-wasmedge-fuzzysearch-http-socket
0.052144,rust-wasmedge-fuzzysearch-http-socket
0.071257,rust-wasmedge-fuzzysearch-http-socket
0.066272,rust-wasmedge-fuzzysearch-http-socket
0.057811,rust-wasmedge-fuzzysearch-http-socket
0.057216,rust-wasmedge-fuzzysearch-http-socket
0.067146,rust-wasmedge-fuzzysearch-http-socket
0.074147,rust-wasmedge-fuzzysearch-http-socket
0.053380,rust-wasmedge-fuzzysearch-http-socket
0.052621,rust-wasmedge-fuzzysearch-http-socket
0.066280,rust-wasmedge-fuzzysearch-http-socket
0.050400,rust-wasmedge-fuzzysearch-http-socket
0.058716,rust-wasmedge-fuzzysearch-http-socket
0.071064,rust-wasmedge-fuzzysearch-http-socket
0.060019,rust-wasmedge-fuzzysearch-http-socket
0.059610,rust-wasmedge-fuzzysearch-http-socket
0.151699,rust-wasmedge-fuzzysearch-http-socket
0.051768,rust-wasmedge-fuzzysearch-http-socket
0.053968,rust-wasmedge-fuzzysearch-http-socket
0.051406,rust-wasmedge-fuzzysearch-http-socket
0.056895,rust-wasmedge-fuzzysearch-http-socket
0.064342,rust-wasmedge-fuzzysearch-http-socket
0.054545,rust-wasmedge-fuzzysearch-http-socket
0.076582,rust-wasmedge-fuzzysearch-http-socket
0.056204,rust-wasmedge-fuzzysearch-http-socket
0.059587,rust-wasmedge-fuzzysearch-http-socket
0.067988,rust-wasmedge-fuzzysearch-http-socket
0.050918,rust-wasmedge-fuzzysearch-http-socket
0.081331,rust-wasmedge-fuzzysearch-http-socket
0.057893,rust-wasmedge-fuzzysearch-http-socket
0.066596,rust-wasmedge-fuzzysearch-http-socket
0.050573,rust-wasmedge-fuzzysearch-http-socket
0.052831,rust-wasmedge-fuzzysearch-http-socket
0.068299,rust-wasmedge-fuzzysearch-http-socket
0.055285,rust-wasmedge-fuzzysearch-http-socket
0.049560,rust-wasmedge-fuzzysearch-http-socket
0.056880,rust-wasmedge-fuzzysearch-http-socket
0.073071,rust-wasmedge-fuzzysearch-http-socket
0.138419,rust-wasmedge-fuzzysearch-http-socket
0.054275,rust-wasmedge-fuzzysearch-http-socket
0.065632,rust-wasmedge-fuzzysearch-http-socket
0.054333,rust-wasmedge-fuzzysearch-http-socket
0.058033,rust-wasmedge-fuzzysearch-http-socket
0.053579,rust-wasmedge-fuzzysearch-http-socket
0.054292,rust-wasmedge-fuzzysearch-http-socket
0.054978,rust-wasmedge-fuzzysearch-http-socket
0.053041,rust-wasmedge-fuzzysearch-http-socket
0.057921,rust-wasmedge-fuzzysearch-http-socket
0.053162,rust-wasmedge-fuzzysearch-http-socket
0.055048,rust-wasmedge-fuzzysearch-http-socket
0.053349,rust-wasmedge-fuzzysearch-http-socket
0.056292,rust-wasmedge-fuzzysearch-http-socket
0.072527,rust-wasmedge-fuzzysearch-http-socket
0.056317,rust-wasmedge-fuzzysearch-http-socket
0.065757,rust-wasmedge-fuzzysearch-http-socket
0.069350,rust-wasmedge-fuzzysearch-http-socket
0.054712,rust-wasmedge-fuzzysearch-http-socket
0.052419,rust-wasmedge-fuzzysearch-http-socket
0.055441,rust-wasmedge-fuzzysearch-http-socket
0.056051,rust-wasmedge-fuzzysearch-http-socket
0.138677,rust-wasmedge-fuzzysearch-http-socket
0.067226,rust-wasmedge-fuzzysearch-http-socket
0.060955,rust-wasmedge-fuzzysearch-http-socket
0.052098,rust-wasmedge-fuzzysearch-http-socket
0.057857,rust-wasmedge-fuzzysearch-http-socket
0.052535,rust-wasmedge-fuzzysearch-http-socket
0.061445,rust-wasmedge-fuzzysearch-http-socket
0.059430,rust-wasmedge-fuzzysearch-http-socket
0.058195,rust-wasmedge-fuzzysearch-http-socket
0.050184,rust-wasmedge-fuzzysearch-http-socket
0.069272,rust-wasmedge-fuzzysearch-http-socket
0.052835,rust-wasmedge-fuzzysearch-http-socket
0.051859,rust-wasmedge-fuzzysearch-http-socket
0.055024,rust-wasmedge-fuzzysearch-http-socket
0.069690,rust-wasmedge-fuzzysearch-http-socket
0.059267,rust-wasmedge-fuzzysearch-http-socket
0.051164,rust-wasmedge-fuzzysearch-http-socket
0.062742,rust-wasmedge-fuzzysearch-http-socket
0.065376,rust-wasmedge-fuzzysearch-http-socket
0.074083,rust-wasmedge-fuzzysearch-http-socket
0.056565,rust-wasmedge-fuzzysearch-http-socket
0.064818,rust-wasmedge-fuzzysearch-http-socket
0.065098,rust-wasmedge-fuzzysearch-http-socket
0.093441,rust-wasmedge-fuzzysearch-http-socket
0.067285,rust-wasmedge-fuzzysearch-http-socket
0.053924,rust-wasmedge-fuzzysearch-http-socket
0.069179,rust-wasmedge-fuzzysearch-http-socket
0.056652,rust-wasmedge-fuzzysearch-http-socket
0.055634,rust-wasmedge-fuzzysearch-http-socket
0.055195,rust-wasmedge-fuzzysearch-http-socket
0.055958,rust-wasmedge-whatlang-socket
0.069339,rust-wasmedge-whatlang-socket
0.049683,rust-wasmedge-whatlang-socket
0.065055,rust-wasmedge-whatlang-socket
0.064253,rust-wasmedge-whatlang-socket
0.050728,rust-wasmedge-whatlang-socket
0.052951,rust-wasmedge-whatlang-socket
0.055564,rust-wasmedge-whatlang-socket
0.052370,rust-wasmedge-whatlang-socket
0.052362,rust-wasmedge-whatlang-socket
0.055479,rust-wasmedge-whatlang-socket
0.067212,rust-wasmedge-whatlang-socket
0.063317,rust-wasmedge-whatlang-socket
0.052346,rust-wasmedge-whatlang-socket
0.057818,rust-wasmedge-whatlang-socket
0.054887,rust-wasmedge-whatlang-socket
0.080364,rust-wasmedge-whatlang-socket
0.049332,rust-wasmedge-whatlang-socket
0.064980,rust-wasmedge-whatlang-socket
0.053220,rust-wasmedge-whatlang-socket
0.055840,rust-wasmedge-whatlang-socket
0.066284,rust-wasmedge-whatlang-socket
0.057154,rust-wasmedge-whatlang-socket
0.060107,rust-wasmedge-whatlang-socket
0.100078,rust-wasmedge-whatlang-socket
0.052180,rust-wasmedge-whatlang-socket
0.051734,rust-wasmedge-whatlang-socket
0.049206,rust-wasmedge-whatlang-socket
0.050670,rust-wasmedge-whatlang-socket
0.050078,rust-wasmedge-whatlang-socket
0.050284,rust-wasmedge-whatlang-socket
0.065959,rust-wasmedge-whatlang-socket
0.077797,rust-wasmedge-whatlang-socket
0.059001,rust-wasmedge-whatlang-socket
0.069695,rust-wasmedge-whatlang-socket
0.056806,rust-wasmedge-whatlang-socket
0.050286,rust-wasmedge-whatlang-socket
0.050570,rust-wasmedge-whatlang-socket
0.055673,rust-wasmedge-whatlang-socket
0.065228,rust-wasmedge-whatlang-socket
0.048058,rust-wasmedge-whatlang-socket
0.052641,rust-wasmedge-whatlang-socket
0.056346,rust-wasmedge-whatlang-socket
0.078772,rust-wasmedge-whatlang-socket
0.055662,rust-wasmedge-whatlang-socket
0.055059,rust-wasmedge-whatlang-socket
0.051095,rust-wasmedge-whatlang-socket
0.066790,rust-wasmedge-whatlang-socket
0.051859,rust-wasmedge-whatlang-socket
0.065361,rust-wasmedge-whatlang-socket
0.053145,rust-wasmedge-whatlang-socket
0.052626,rust-wasmedge-whatlang-socket
0.068555,rust-wasmedge-whatlang-socket
0.050270,rust-wasmedge-whatlang-socket
0.051499,rust-wasmedge-whatlang-socket
0.052061,rust-wasmedge-whatlang-socket
0.052220,rust-wasmedge-whatlang-socket
0.052205,rust-wasmedge-whatlang-socket
0.067330,rust-wasmedge-whatlang-socket
0.056687,rust-wasmedge-whatlang-socket
0.089695,rust-wasmedge-whatlang-socket
0.058074,rust-wasmedge-whatlang-socket
0.053915,rust-wasmedge-whatlang-socket
0.066626,rust-wasmedge-whatlang-socket
0.063159,rust-wasmedge-whatlang-socket
0.056290,rust-wasmedge-whatlang-socket
0.071265,rust-wasmedge-whatlang-socket
0.091125,rust-wasmedge-whatlang-socket
0.060119,rust-wasmedge-whatlang-socket
0.055753,rust-wasmedge-whatlang-socket
0.054953,rust-wasmedge-whatlang-socket
0.066751,rust-wasmedge-whatlang-socket
0.070154,rust-wasmedge-whatlang-socket
0.070010,rust-wasmedge-whatlang-socket
0.074136,rust-wasmedge-whatlang-socket
0.051545,rust-wasmedge-whatlang-socket
0.065550,rust-wasmedge-whatlang-socket
0.067731,rust-wasmedge-whatlang-socket
0.049809,rust-wasmedge-whatlang-socket
0.054829,rust-wasmedge-whatlang-socket
0.066797,rust-wasmedge-whatlang-socket
0.096621,rust-wasmedge-whatlang-socket
0.050234,rust-wasmedge-whatlang-socket
0.071835,rust-wasmedge-whatlang-socket
0.064471,rust-wasmedge-whatlang-socket
0.054052,rust-wasmedge-whatlang-socket
0.047238,rust-wasmedge-whatlang-socket
0.069465,rust-wasmedge-whatlang-socket
0.057734,rust-wasmedge-whatlang-socket
0.049099,rust-wasmedge-whatlang-socket
0.074288,rust-wasmedge-whatlang-socket
0.048591,rust-wasmedge-whatlang-socket
0.055378,rust-wasmedge-whatlang-socket
0.068961,rust-wasmedge-whatlang-socket
0.069201,rust-wasmedge-whatlang-socket
0.073921,rust-wasmedge-whatlang-socket
0.066276,rust-wasmedge-whatlang-socket
0.068127,rust-wasmedge-whatlang-socket
0.053539,rust-wasmedge-whatlang-socket
0.067802,rust-wasmedge-whatlang-socket
0.081091,rust-wasmedge-whatlang-socket
0.094333,rust-wasmedge-prime-numbers-socket
0.055267,rust-wasmedge-prime-numbers-socket
0.067065,rust-wasmedge-prime-numbers-socket
0.071994,rust-wasmedge-prime-numbers-socket
0.051469,rust-wasmedge-prime-numbers-socket
0.068612,rust-wasmedge-prime-numbers-socket
0.052617,rust-wasmedge-prime-numbers-socket
0.049134,rust-wasmedge-prime-numbers-socket
0.050462,rust-wasmedge-prime-numbers-socket
0.072552,rust-wasmedge-prime-numbers-socket
0.071285,rust-wasmedge-prime-numbers-socket
0.063603,rust-wasmedge-prime-numbers-socket
0.061182,rust-wasmedge-prime-numbers-socket
0.075042,rust-wasmedge-prime-numbers-socket
0.052150,rust-wasmedge-prime-numbers-socket
0.053459,rust-wasmedge-prime-numbers-socket
0.055282,rust-wasmedge-prime-numbers-socket
0.071901,rust-wasmedge-prime-numbers-socket
0.065654,rust-wasmedge-prime-numbers-socket
0.066846,rust-wasmedge-prime-numbers-socket
0.048752,rust-wasmedge-prime-numbers-socket
0.053796,rust-wasmedge-prime-numbers-socket
0.063742,rust-wasmedge-prime-numbers-socket
0.048977,rust-wasmedge-prime-numbers-socket
0.063137,rust-wasmedge-prime-numbers-socket
0.066330,rust-wasmedge-prime-numbers-socket
0.090487,rust-wasmedge-prime-numbers-socket
0.061573,rust-wasmedge-prime-numbers-socket
0.072260,rust-wasmedge-prime-numbers-socket
0.066729,rust-wasmedge-prime-numbers-socket
0.067003,rust-wasmedge-prime-numbers-socket
0.068222,rust-wasmedge-prime-numbers-socket
0.056596,rust-wasmedge-prime-numbers-socket
0.049927,rust-wasmedge-prime-numbers-socket
0.060416,rust-wasmedge-prime-numbers-socket
0.067367,rust-wasmedge-prime-numbers-socket
0.069440,rust-wasmedge-prime-numbers-socket
0.056925,rust-wasmedge-prime-numbers-socket
0.066349,rust-wasmedge-prime-numbers-socket
0.088163,rust-wasmedge-prime-numbers-socket
0.049972,rust-wasmedge-prime-numbers-socket
0.057322,rust-wasmedge-prime-numbers-socket
0.058560,rust-wasmedge-prime-numbers-socket
0.059779,rust-wasmedge-prime-numbers-socket
0.057287,rust-wasmedge-prime-numbers-socket
0.066913,rust-wasmedge-prime-numbers-socket
0.050940,rust-wasmedge-prime-numbers-socket
0.071044,rust-wasmedge-prime-numbers-socket
0.053998,rust-wasmedge-prime-numbers-socket
0.053722,rust-wasmedge-prime-numbers-socket
0.078605,rust-wasmedge-prime-numbers-socket
0.081924,rust-wasmedge-prime-numbers-socket
0.106879,rust-wasmedge-prime-numbers-socket
0.069210,rust-wasmedge-prime-numbers-socket
0.069335,rust-wasmedge-prime-numbers-socket
0.056056,rust-wasmedge-prime-numbers-socket
0.082798,rust-wasmedge-prime-numbers-socket
0.066168,rust-wasmedge-prime-numbers-socket
0.066921,rust-wasmedge-prime-numbers-socket
0.066591,rust-wasmedge-prime-numbers-socket
0.067794,rust-wasmedge-prime-numbers-socket
0.056565,rust-wasmedge-prime-numbers-socket
0.066217,rust-wasmedge-prime-numbers-socket
0.066754,rust-wasmedge-prime-numbers-socket
0.065965,rust-wasmedge-prime-numbers-socket
0.104322,rust-wasmedge-prime-numbers-socket
0.051848,rust-wasmedge-prime-numbers-socket
0.051797,rust-wasmedge-prime-numbers-socket
0.073137,rust-wasmedge-prime-numbers-socket
0.058476,rust-wasmedge-prime-numbers-socket
0.075285,rust-wasmedge-prime-numbers-socket
0.049537,rust-wasmedge-prime-numbers-socket
0.055944,rust-wasmedge-prime-numbers-socket
0.063384,rust-wasmedge-prime-numbers-socket
0.055761,rust-wasmedge-prime-numbers-socket
0.095161,rust-wasmedge-prime-numbers-socket
0.064901,rust-wasmedge-prime-numbers-socket
0.050622,rust-wasmedge-prime-numbers-socket
0.087192,rust-wasmedge-prime-numbers-socket
0.067249,rust-wasmedge-prime-numbers-socket
0.066126,rust-wasmedge-prime-numbers-socket
0.058123,rust-wasmedge-prime-numbers-socket
0.052068,rust-wasmedge-prime-numbers-socket
0.051079,rust-wasmedge-prime-numbers-socket
0.065529,rust-wasmedge-prime-numbers-socket
0.055003,rust-wasmedge-prime-numbers-socket
0.066303,rust-wasmedge-prime-numbers-socket
0.072372,rust-wasmedge-prime-numbers-socket
0.054665,rust-wasmedge-prime-numbers-socket
0.067462,rust-wasmedge-prime-numbers-socket
0.075674,rust-wasmedge-prime-numbers-socket
0.066162,rust-wasmedge-prime-numbers-socket
0.054173,rust-wasmedge-prime-numbers-socket
0.069613,rust-wasmedge-prime-numbers-socket
0.059300,rust-wasmedge-prime-numbers-socket
0.055609,rust-wasmedge-prime-numbers-socket
0.052601,rust-wasmedge-prime-numbers-socket
0.060321,rust-wasmedge-prime-numbers-socket
0.065639,rust-wasmedge-prime-numbers-socket
0.109299,rust-wasmedge-prime-numbers-socket
0.067012,rust-wasmedge-n-body
0.074263,rust-wasmedge-n-body
0.055159,rust-wasmedge-n-body
0.050009,rust-wasmedge-n-body
0.138847,rust-wasmedge-n-body
0.054241,rust-wasmedge-n-body
0.057682,rust-wasmedge-n-body
0.057247,rust-wasmedge-n-body
0.065489,rust-wasmedge-n-body
0.072876,rust-wasmedge-n-body
0.059141,rust-wasmedge-n-body
0.064960,rust-wasmedge-n-body
0.054568,rust-wasmedge-n-body
0.051536,rust-wasmedge-n-body
0.048341,rust-wasmedge-n-body
0.064254,rust-wasmedge-n-body
